Iteration,film = A_Probability,film = B_Probability,film = C_Probability
669,0.5384619207922419,0.46008757490123114,0.0014505043065270041
670,0.5330773015843194,0.46548669915221885,0.001435999263461734
671,0.5377465285684763,0.4608318321606967,0.0014216392708271167
672,0.5423690632827914,0.4562235138390896,0.0014074228781188454
673,0.5369453726499636,0.46166127870069873,0.001393348649337657
674,0.531575918923464,0.4670446659136918,0.0013794151628442805
675,0.5362601597342294,0.4623742192545549,0.0013656210112158377
676,0.540897558136887,0.4577504770620092,0.001351964801103679
677,0.5354885825555181,0.46317297229138915,0.0013384451530926423
678,0.530133696729963,0.4685412425684753,0.0013250607015617161
679,0.5248323597626634,0.47385583014279054,0.0013118100945460989
680,0.5295840361650368,0.46911727184136265,0.0012986919936006378
681,0.5242881958033865,0.47442609912294903,0.0012857050736646313
682,0.5290453138453525,0.46968183813171943,0.0012728480229279848
683,0.523754860706899,0.47498501975040236,0.0012601195426987053
684,0.52851731209983,0.47023516955289835,0.0012475183472717183
685,0.5332321389788316,0.4655328178573693,0.001235043163799001
686,0.5378998175890434,0.46087748967879566,0.0012226927321610111
687,0.5425208194131529,0.4562687147820077,0.001210465804839401
688,0.5470956112190214,0.4517060276341876,0.001198361146791007
689,0.5516246551068312,0.44718896735784575,0.001186377535323097
690,0.5561084085557629,0.44271707768426727,0.001174513759969866
691,0.5505473244702053,0.4482899069074246,0.0011627686223701673
692,0.5550418512255032,0.44380700783835036,0.0011511409361464656
693,0.5494914327132482,0.44936893775996684,0.001139629526785001
694,0.5439965183861157,0.45487524838236715,0.001128233231517151
695,0.5385565532022546,0.46032649589854346,0.0011169508992019794
696,0.5431709876702321,0.455723230939558,0.0011057813902099595
697,0.5477392777935297,0.45116599863016243,0.0010947235763078599
698,0.5422618850155945,0.4566543386438608,0.0010837763405447812
699,0.5468392661654385,0.4520877952574222,0.0010729385771393333
700,0.5413708735037841,0.4575669173048479,0.0010622091913679399
701,0.5459571647687462,0.4529912481317994,0.0010515870994542605
702,0.5504975931210588,0.44846133565048146,0.0010410712284597181
703,0.5549926171898483,0.44397672229397667,0.001030660516175121
704,0.5494426910179497,0.4495369550710369,0.0010203539110133697
705,0.5439482641077703,0.4550415855203266,0.001010150371903236
706,0.5485087814666925,0.4504911696651232,0.0010000488681842035
707,0.5530236936520256,0.445986257968472,9.900483795023617E-4
708,0.5574934567155053,0.4415263953887872,9.80147895707338E-4
709,0.5574934567155054,0.44152639538878724,9.801478957073382E-4
710,0.5619185221483504,0.4371111314348994,9.703464167502648E-4
711,0.5662993369268668,0.4327400201205504,9.606429525827622E-4
712,0.5706363435575982,0.42841261991934493,9.510365230569345E-4
713,0.5649299801220222,0.4341284937201515,9.415261578263652E-4
714,0.559280680320802,0.43978720878294997,9.321108962481016E-4
715,0.563687873517594,0.4353893366951205,9.227897872856205E-4
716,0.558050994782418,0.4410354433281693,9.135618894127643E-4
717,0.5624704848345938,0.4366250888948876,9.044262705186366E-4
718,0.5568457799862478,0.44225883800593874,8.953820078134503E-4
719,0.5512773221863854,0.44783624962587937,8.864281877353158E-4
720,0.5457645489645215,0.45335788712962055,8.775639058579626E-4
721,0.5403069034748763,0.4588243082583243,8.687882667993829E-4
722,0.5349038344401276,0.46423606517574106,8.601003841313891E-4
723,0.5395547960957263,0.4595937045239836,8.514993802900752E-4
724,0.534159248134769,0.4649977674787438,8.429843864871745E-4
725,0.5388176556534213,0.46034778980395635,8.345545426223027E-4
726,0.5434294790968871,0.4557443119059168,8.262089971960797E-4
727,0.5479951843059182,0.45118686878685765,8.179469072241189E-4
728,0.5479951843059182,0.45118686878685765,8.179469072241189E-4
729,0.542515232462859,0.4566750000989891,8.097674381518777E-4
730,0.5470900801382305,0.4521082500979992,8.016697637703589E-4
731,0.5516191793368481,0.4475871675970192,7.936530661326553E-4
732,0.5461029875434796,0.45311129592104904,7.857165354713287E-4
733,0.5461029875434796,0.45311129592104904,7.857165354713287E-4
734,0.5406419576680448,0.45858018296183856,7.778593701166154E-4
735,0.5352355380913644,0.4639943811322202,7.700807764154492E-4
736,0.5352355380913644,0.4639943811322202,7.700807764154492E-4
737,0.5298831827104508,0.469354437320898,7.623799686512947E-4
738,0.5345843508833462,0.46466089294768903,7.547561689647817E-4
739,0.5392385073745127,0.46001428401821215,7.472086072751339E-4
740,0.5338461223007676,0.46541414117803004,7.397365212023825E-4
741,0.5285076610777599,0.4707599997662497,7.323391559903587E-4
742,0.5232225844669824,0.47605239976858726,7.250157644304552E-4
743,0.5232225844669823,0.47605239976858715,7.250157644304551E-4
744,0.5279903586223126,0.4712918757709013,7.177656067861507E-4
745,0.5227104550360895,0.4765789570131923,7.105879507182892E-4
746,0.5274833504857286,0.4718131674430604,7.034820712111063E-4
747,0.5322085169808713,0.4670950357686298,6.964472504989952E-4
748,0.5322085169808713,0.4670950357686298,6.964472504989952E-4
749,0.5368864318110625,0.46242408541094343,6.894827779940052E-4
750,0.541517567492952,0.45779984455683403,6.825879502140652E-4
751,0.5361023918180224,0.4632218461112657,6.757620707119246E-4
752,0.5407413678998422,0.45858962765015304,6.690044500048054E-4
753,0.5353339542208437,0.46400373137365153,6.623144055047574E-4
754,0.5299806146786353,0.469363694059915,6.556912614497098E-4
755,0.524680808531849,0.47467005711931587,6.491343488352127E-4
756,0.5294340004465304,0.46992335654812273,6.426430053468606E-4
757,0.5341396604420652,0.4652241229826415,6.36216575293392E-4
758,0.5387982638376445,0.46057188175281505,6.298544095404581E-4
759,0.5387982638376445,0.46057188175281505,6.298544095404581E-4
760,0.543410281199268,0.4559661629352869,6.235558654450535E-4
761,0.5379761783872754,0.461406501305934,6.17320306790603E-4
762,0.5325964166034026,0.4667924362928747,6.111471037226969E-4
763,0.5325964166034026,0.4667924362928747,6.111471037226969E-4
764,0.5272704524373686,0.472124511929946,6.0503563268547E-4
765,0.5319977479129949,0.46740326681064653,5.989852763586153E-4
766,0.526677770433865,0.4727292341425401,5.929954235950291E-4
767,0.5214109927295263,0.47800194180111466,5.870654693590788E-4
768,0.516196882802231,0.4832219223831035,5.81194814665488E-4
769,0.5110349139742087,0.48838970315927255,5.753828665188332E-4
770,0.5059245648344666,0.4935058061276797,5.696290378536447E-4
771,0.510865319186122,0.48857074806640294,5.639327474751083E-4
772,0.5157566659942607,0.4836850405857389,5.582934200003573E-4
773,0.5205990993343181,0.4788481901798815,5.527104858003537E-4
774,0.525393108340975,0.4740597082780827,5.471833809423502E-4
775,0.5201391772575652,0.47931911119530185,5.417115471329267E-4
776,0.5249377854849896,0.4745259200833488,5.362944316615974E-4
777,0.5196884076301397,0.4797806608825153,5.309314873449814E-4
778,0.5244915235538383,0.47498285427369014,5.256221724715316E-4
779,0.5292466083183001,0.47023302573095327,5.203659507468164E-4
780,0.533954142235117,0.4655306954736436,5.151622912393482E-4
781,0.5286146008127658,0.4708753885189072,5.100106683269547E-4
782,0.5233284548046382,0.47616663463371817,5.049105616436854E-4
783,0.5280951702565918,0.471404968287381,4.998614560272485E-4
784,0.5228142185540259,0.4766909186045072,4.948628414669761E-4
785,0.5275860763684856,0.47192400941846213,4.899142130523063E-4
786,0.5223102156048008,0.4772047693242775,4.8501507092178325E-4
787,0.5170871134487527,0.4824327216310346,4.801649202125653E-4
788,0.5119162423142652,0.48760839441472437,4.7536327101043975E-4
789,0.5167970798911226,0.48273231047057713,4.7060963830033536E-4
790,0.5216291090922114,0.47790498736587134,4.65903541917332E-4
791,0.5264128180012893,0.4731259374922126,4.612445064981587E-4
792,0.5311486898212764,0.46839467811729046,4.566320614331771E-4
793,0.5258372029230637,0.47371073133611763,4.520657408188454E-4
794,0.520578830893833,0.47897362402275634,4.4754508341065684E-4
795,0.5153730425848946,0.4841838877825288,4.4306963257655026E-4
796,0.5202193121590457,0.4793420489047036,4.386389362507849E-4
797,0.5250171190374552,0.4745486284156565,4.3425254688827695E-4
798,0.5197669478470807,0.47980314213149994,4.299100214193942E-4
799,0.5245692783686099,0.4750051107101849,4.256109212052002E-4
800,0.5293235855849238,0.47025505960308306,4.213548119931482E-4
801,0.5340303497290745,0.46555250900705225,4.1714126387321673E-4
802,0.5386900462317837,0.46089698391698175,4.1296985123448455E-4
803,0.5433031457694659,0.45628801407781194,4.088401527221397E-4
804,0.5478701143117712,0.45172513393703384,4.0475175119491835E-4
805,0.5523914131686536,0.44720788259766353,4.0070423368296923E-4
806,0.5568674990369671,0.4427358037716869,3.9669719134613956E-4
807,0.5612988240465974,0.43830844573397004,3.927302194326782E-4
808,0.5556858358061314,0.44392536127663035,3.888029172383514E-4
809,0.5601289774480701,0.43948610766386403,3.849148880659679E-4
810,0.5601289774480701,0.43948610766386403,3.849148880659679E-4
811,0.5601289774480701,0.43948610766386403,3.849148880659679E-4
812,0.5645276876735893,0.43509124658722526,3.810657391853081E-4
813,0.5688824107968535,0.43074033412135304,3.772550817934551E-4
814,0.5731935866888851,0.42643293078013955,3.734825309755206E-4
815,0.5774616508219962,0.42216860147233803,3.697477056657653E-4
816,0.5716870343137762,0.42794691545761465,3.6605022860910764E-4
817,0.5759701639706385,0.4236674463030385,3.6238972632301656E-4
818,0.5702104623309321,0.4294307718400081,3.587658290597864E-4
819,0.5645083577076228,0.435136464121608,3.5517817076918855E-4
820,0.5645083577076228,0.435136464121608,3.5517817076918855E-4
821,0.5588632741305466,0.44078509948039196,3.5162638906149673E-4
822,0.5588632741305466,0.44078509948039196,3.5162638906149673E-4
823,0.5632746413892411,0.43637724848558807,3.4811012517088174E-4
824,0.5576418949753487,0.4420134760007322,3.446290239191729E-4
825,0.5620654760255952,0.4375933412407249,3.411827336799812E-4
826,0.5664448212653392,0.43321740782831764,3.377709063431814E-4
827,0.5664448212653392,0.43321740782831764,3.377709063431814E-4
828,0.5607803730526858,0.43888523375003446,3.3439319727974955E-4
829,0.565172569322159,0.4344963814125341,3.3104926530695206E-4
830,0.5695208436289374,0.43015141759840875,3.2773877265388255E-4
831,0.5695208436289374,0.43015141759840875,3.2773877265388255E-4
832,0.5738256351926481,0.4258499034224247,3.2446138492734375E-4
833,0.5738256351926481,0.4258499034224247,3.2446138492734375E-4
834,0.5780873788407216,0.4215914043882004,3.212167710780703E-4
835,0.5823065050523143,0.4173754903443183,3.1800460336728955E-4
836,0.5864834400017912,0.41320173544087513,3.1482455733361666E-4
837,0.5906186056017733,0.40906971808646636,3.116763117602805E-4
838,0.5947124195457556,0.4049790209056017,3.0855954864267776E-4
839,0.598765295350298,0.40092923069654574,3.05473953156251E-4
840,0.592777642396795,0.4069199383895803,3.024192136246885E-4
841,0.5868498659728271,0.4128507390056845,2.993950214884416E-4
842,0.5909813673130988,0.40872223161562765,2.9640107127355716E-4
843,0.5850715536399678,0.4146350092994714,2.9343706056082156E-4
844,0.5792208381035682,0.4204886592064767,2.905026899552134E-4
845,0.5834286297225324,0.41628377261441185,2.875976630556612E-4
846,0.5875943434253071,0.4121209348882678,2.847216864251047E-4
847,0.581718399991054,0.417999725539385,2.8187446956085357E-4
848,0.5759012159911436,0.4238197282839912,2.790557248652451E-4
849,0.580142203831232,0.4195815310011512,2.762651676165926E-4
850,0.5843407817929198,0.4153857156911398,2.735025159404267E-4
851,0.5784973739749906,0.4212318585342284,2.707674907810224E-4
852,0.5727124002352407,0.4270195399488862,2.6805981587321227E-4
853,0.5769852762328882,0.4227493445493972,2.6537921771448007E-4
854,0.5712154234705594,0.4285218511039033,2.627254255373353E-4
855,0.5755032692358538,0.42423663259286426,2.600981712819619E-4
856,0.5797482365434953,0.4199942662669356,2.574971895691423E-4
857,0.5839507541780604,0.41579432360426627,2.5492221767345097E-4
858,0.5881112466362798,0.4116363803682236,2.523729954967165E-4
859,0.5922301341699169,0.40752001656454123,2.4984926554174925E-4
860,0.5863078328282179,0.41344481639889585,2.4735077288633183E-4
861,0.5804447544999356,0.4193103682349068,2.4487726515746847E-4
862,0.5846403069549364,0.4151172645525578,2.424284925058938E-4
863,0.5787939038853871,0.4209660919070322,2.4000420758083486E-4
864,0.5730059648465331,0.4267564309879618,2.3760416550502647E-4
865,0.5772759051980678,0.42248886667808216,2.352281238499762E-4
866,0.5815031461460872,0.4182639780113014,2.3287584261147648E-4
867,0.5815031461460871,0.4182639780113013,2.3287584261147642E-4
868,0.5756881146846263,0.4240813382311883,2.305470841853617E-4
869,0.5799312335377801,0.41984052484887646,2.2824161334350807E-4
870,0.5841319212024023,0.4156421196003877,2.25959197210073E-4
871,0.5882906019903782,0.4114856984043837,2.236996052379722E-4
872,0.5924076959704745,0.40737084142033997,2.2146260918559253E-4
873,0.5864836190107697,0.4132971330061366,2.192479830937366E-4
874,0.590618782820662,0.4091641616760752,2.1705550326279923E-4
875,0.5947125949924554,0.4050725200593145,2.1488494823017123E-4
876,0.5887654690425308,0.41102179485872126,2.1273609874786946E-4
877,0.5928778143521056,0.4069115769101341,2.106087377603908E-4
878,0.5969490362085845,0.4028424611410327,2.0850265038278688E-4
879,0.6009795458464987,0.3988140365296224,2.0641762387895902E-4
880,0.6049697503880337,0.3948258961643262,2.0435344764016943E-4
881,0.6089200528841533,0.3908776372026828,2.0230991316376768E-4
882,0.6028308523553119,0.396968860830656,2.0028681403213002E-4
883,0.6068025438317588,0.3929991722223495,1.9828394589180873E-4
884,0.6107345183934411,0.3890691805001259,1.963011064328906E-4
885,0.6146271732095068,0.3851784886951247,1.9433809536856172E-4
886,0.6184809014774117,0.38132670380817346,1.923947144148761E-4
887,0.6222960924626376,0.37751343677009175,1.9047076727072735E-4
888,0.6160731315380112,0.3837383024023908,1.8856605959802008E-4
889,0.6199124002226312,0.3799009193783669,1.8668039900203987E-4
890,0.6237132762204048,0.3761019101845832,1.8481359501201948E-4
891,0.6274761434582008,0.3723408910827374,1.8296545906189927E-4
892,0.6312013820236188,0.36861748217191,1.8113580447128027E-4
893,0.6348893682033826,0.36493130735019086,1.7932444642656747E-4
894,0.6385404745213488,0.36128199427668894,1.775312019623018E-4
895,0.6421550697761352,0.35766917433392204,1.7575588994267878E-4
896,0.6357335190783739,0.36409248259058286,1.7399833104325203E-4
897,0.6393761838875902,0.360451557764677,1.722583477328195E-4
898,0.6429824220487144,0.35684704218703023,1.705357642554913E-4
899,0.6465525978282272,0.35327857176515987,1.6883040661293638E-4
900,0.650087071849945,0.34974578604750833,1.6714210254680704E-4
901,0.6535862011314455,0.34624832818703327,1.6547068152133898E-4
902,0.647050339120131,0.35278584490516296,1.638159747061256E-4
903,0.6405798357289296,0.35925798645611134,1.6217781495906432E-4
904,0.6441740373716404,0.3556654065915502,1.6055603680947367E-4
905,0.6477322969979239,0.35210875252563467,1.589504764413789E-4
906,0.6512549740279447,0.34858766500037836,1.5736097167696515E-4
907,0.6447424242876653,0.3551017883503746,1.557873619601955E-4
908,0.6482950000447886,0.35155077046687083,1.5422948834059353E-4
909,0.6418120500443407,0.3580352627622021,1.526871934571876E-4
910,0.6353939295438973,0.3644549101345801,1.5116032152261572E-4
911,0.6390399902484584,0.36081036103323433,1.496487183073896E-4
912,0.6426495903459737,0.3572022574229019,1.4815223112431568E-4
913,0.646223094442514,0.35363023484867295,1.4667070881307256E-4
914,0.6397608634980889,0.36009393250018623,1.4520400172494182E-4
915,0.643363254863108,0.3564929931751843,1.4375196170769236E-4
916,0.646929622314477,0.3529280632434325,1.4231444209061546E-4
917,0.6404603260913322,0.3593987826109981,1.4089129766970928E-4
918,0.6440557228304189,0.35580479478488813,1.394823846930122E-4
919,0.6476151656021147,0.35224674683703927,1.3808756084608207E-4
920,0.6511390139460935,0.34872427936866884,1.3670668523762123E-4
921,0.6546276238066326,0.34523703657498217,1.3533961838524503E-4
922,0.6580813475685663,0.34178466620923237,1.3398622220139257E-4
923,0.6615005340928807,0.33836681954714004,1.3264635997937865E-4
924,0.6648855287519518,0.3349831513516686,1.3131989637958486E-4
925,0.6648855287519518,0.3349831513516686,1.3131989637958486E-4
926,0.6682366734644323,0.3316333198381519,1.3000669741578902E-4
927,0.661554306729788,0.3383169866397704,1.2870663044163113E-4
928,0.6649387636624902,0.3349338167733727,1.2741956413721481E-4
929,0.6682893760258652,0.33158447860563894,1.2614536849584268E-4
930,0.6716064822656066,0.32826863381958254,1.2488391481088425E-4
931,0.6748904174429505,0.3249859474813867,1.236350756627754E-4
932,0.678141513268521,0.32173608800657283,1.2239872490614763E-4
933,0.6813600981358359,0.31851872712650714,1.2117473765708617E-4
934,0.6745464971544775,0.32533353985524205,1.199629902805153E-4
935,0.6778010321829326,0.3220802044566896,1.1876336037771015E-4
936,0.6710230218611033,0.3288594024121227,1.1757572677393305E-4
937,0.6743127916424924,0.3255708083880015,1.1639996950619373E-4
938,0.6775696637260674,0.32231510030412147,1.152359698111318E-4
939,0.6807939670888068,0.31909194930108026,1.1408361011302047E-4
940,0.6839860274179187,0.31590102980806944,1.1294277401189027E-4
941,0.6771461671437394,0.3227420195099887,1.1181334627177134E-4
942,0.6703747054723022,0.32951459931488886,1.1069521280905365E-4
943,0.6736709584175792,0.32621945332173996,1.0958826068096311E-4
944,0.6669342488334034,0.33295725878852256,1.0849237807415348E-4
945,0.6602649063450693,0.3396276862006373,1.0740745429341194E-4
946,0.6636622572816187,0.33623140933863094,1.0633337975047782E-4
947,0.6670256347088025,0.3328690952452446,1.0527004595297305E-4
948,0.6603553783617144,0.33954040429279214,1.0421734549344331E-4
949,0.6637518245780972,0.33614500024986416,1.0317517203850885E-4
950,0.6671143063323164,0.33278355024736556,1.0214342031812377E-4
951,0.6704431632689932,0.3294557147448919,1.0112198611494253E-4
952,0.6737387316363033,0.32616115759744296,1.0011076625379311E-4
953,0.6670013443199402,0.33289954602146854,9.910965859125518E-5
954,0.6670013443199402,0.33289954602146854,9.910965859125518E-5
955,0.6703313308767408,0.32957055056125384,9.811856200534263E-5
956,0.6736280175679734,0.3262748450556413,9.71373763852892E-5
957,0.6668917373922937,0.3330120966050849,9.616600262143631E-5
958,0.6702228200183707,0.32968197563903406,9.520434259522195E-5
959,0.663520591818187,0.3363851558826437,9.425229916926973E-5
960,0.6568853859000051,0.3430213043238173,9.330977617757703E-5
961,0.660316532041005,0.3395910912805791,9.237667841580126E-5
962,0.653713366720595,0.34619518036777336,9.145291163164325E-5
963,0.647176233053389,0.3527332285640956,9.053838251532682E-5
964,0.6407044707228552,0.35920589627845473,8.963299869017357E-5
965,0.6442974260156266,0.35561383731567014,8.873666870327182E-5
966,0.6478544517554703,0.35205769894251343,8.78493020162391E-5
967,0.6413759072379156,0.3585371219530883,8.697080899607671E-5
968,0.6449621481655364,0.3549517507335574,8.610110090611595E-5
969,0.6485125266838812,0.3514022332262219,8.524008989705481E-5
970,0.6420274014170423,0.35788821089395967,8.438768899808426E-5
971,0.6356071274028718,0.3643093287850201,8.354381210810342E-5
972,0.6292510561288431,0.37066623549716987,8.270837398702239E-5
973,0.6329585455675547,0.3669595731421982,8.188129024715217E-5
974,0.6366289601118792,0.3632899774107762,8.106247734468065E-5
975,0.6402626705107604,0.35965707763666843,8.025185257123384E-5
976,0.6438600438056528,0.3560605068603018,7.94493340455215E-5
977,0.6374214433675962,0.3624999017916988,7.865484070506628E-5
978,0.6310472289339203,0.36887490277378177,7.786829229801562E-5
979,0.634736756644581,0.3651861537460439,7.708960937503545E-5
980,0.6283893890781352,0.3715342922085835,7.631871328128511E-5
981,0.6221054951873539,0.3778189492864977,7.555552614847226E-5
982,0.6221054951873539,0.3778189492864977,7.555552614847226E-5
983,0.6258844402354804,0.3740407597936327,7.479997088698753E-5
984,0.6296255958331255,0.37030035219569635,7.405197117811765E-5
985,0.6333293398747942,0.3665973486737394,7.331145146633647E-5
986,0.6369960464760464,0.362931375187002,7.257833695167312E-5
987,0.6406260860112859,0.359302061435132,7.185255358215638E-5
988,0.644219825151173,0.3557090408207807,7.113402804633481E-5
989,0.6477776268996612,0.35215195041257286,7.042268776587145E-5
990,0.6512998506306646,0.34863043090844714,6.971846088821274E-5
991,0.644786852124358,0.3551441265993627,6.90212762793306E-5
992,0.6483389836031145,0.35159268533336907,6.83310635165373E-5
993,0.6518555937670834,0.3480767584800354,6.764775288137194E-5
994,0.6518555937670834,0.3480767584800354,6.764775288137194E-5
995,0.6553370378294125,0.344595990895235,6.697127535255821E-5
996,0.6553370378294125,0.344595990895235,6.697127535255821E-5
997,0.6587836674511184,0.34115003098628266,6.630156259903263E-5
998,0.6621958307766072,0.33773853067641985,6.56385469730423E-5
999,0.655573872468841,0.3443611453696556,6.498216150331186E-5
